song_id,title,release,artist_name,year
SOIZHBB12AC468B2CE,"Sweet Calling featuring Alice Russell","Shapes Mono",Quantic,0
SOQQEQZ12A8C13D645,"Ocupen Su Localidad","En Directo","Joaquin Sabina Y Viceversa",1986
SOUCUUX12AB0186733,"Don't Start Me Talkin' [Farewell Live Tour Version]","Farewell Tour","The Doobie Brothers",0
SONIOCR12AB017F0B9,"Funny Hang Over","Reggae Max","Tyrone Taylor",0
SOBORLC12AB017F376,"Pressure (live)","Revolverlution Tour 2003 Manchester","Public Enemy",2006
SOFCPDM12AB018196D,"Washing Day","Kamikaze Kabaret","Brighter Death Now",2005
SOKEUAN12A8C135384,"Ragam-Tanam-Pallavi part2",Bhava,Chakra,0
SOWOECY12AB01813D2,"Second Life","Ibiza Progressive Part 2","Matthew Dekay",2008
SOHZCKZ12A8C141899,"Lord In The Country (Alternate Version)","Psychedelic Sundae: The Best Of Vanilla Fudge","Vanilla Fudge",1993
SOIWZEQ12AB0182FC0,"Xiberia (Seasons in the Ice cage)","Mourning Sun","Fields Of The Nephilim",2005
SOHJNVQ12AB01877D8,"Blå Salme","Sorgen Og Gleden - Hkh Kronprinsesse Mette-Marits Utvalgte Salmer","Solveig Slettahjell",2008
SOQMPRE12A8C13ADE9,"Forever Young (Live Acoustic Version)",Sorry,"Youth Group",0
SOFLERI12A81C22E88,"Zip Gun Boogie","Solid Gold",T.Rextasy,0
SOQPVOF12AB018A703,"I'm Glad About It","Magnificent: The Complete Studio Duets","The Supremes / Four Tops",1971
SOOWUSA12A8C13D853,"L.O.V.E & You & I (Dj Ghe mix)",Remixed,Jazzanova,0
SOLNJEZ12AB0189C37,"La marche des centenaires","Livraison  ...par en-arrière","Plume Latraverse and The Plumettes",0
SOKKALO12A8C137423,"Fox Chase 3","Sonny Terry & Brownie McGhee_ Vol. C (1941-1946)","Sonny Terry & Brownie McGhee",0
SOYGMME12A6D4F9BC1,"Light & Day (Live from Shepherds Bush Empire_ London 27/10/02)","Light and Day","The Polyphonic Spree",2003
SOVFCKY12A81C243BB,Home,"Everything I've Got In My Pocket","Minnie Driver",2004
SOJPUKR12A8C1391F4,"Path of the Ancient Ones","Tar City","Doug Ploss",0
SOXWRBG12A8C13437F,"Everybody Has A Dream","The Best Of The Manhattans:  Kiss And Say Goodbye","The Manhattans",0
SOENZGN12AB01821B5,"River Ran Dry","Laughin' And Cryin' With The Reverend Horton Heat","Reverend Horton Heat",2009
SODBOIB12A58A7D9E7,"Gunz N Buddah","Myspace Invasion","Green Lantern",0
SONDNHS12A8C13C957,"Arthur (Prague)","Love In Veins","Ian McCulloch",0
SOLIJYH12AAF3B4465,"Ave Maria","Great Tenors Of The 20th Century","Mario Lanza",1996
SOCQIWM12AF72A0582,"Razorblades & Aspirin","Fill Your Boots",Leatherface,1990
SOJDWJD12AB0181023,"Top Twenty Notes","The Devil Isn't Red",Hella,0
SORLCCA12AB0183CE7,"Sweeter Than The Flowers","Broken Dreams","Moon Mullican",0
SOFDYAH12A8C13BE08,"Oh! The Agonies Of Hell","The Very Same","Wooden Stars",1995
SOWGOAK12AB01843E6,"Come Together","Everything Is Everything Expanded Edition","Diana Ross",1970
SOPUDTQ12AB0182665,Today,"Fourier Transformations",Sense,2001
SOQSLAN12A8C13CDBF,"Up And Live","Hot It Up","Mr. Vegas",2007
SOIVDAK12AF729E522,"I'm Too Sexy 2007 (Tropicana Radio Mix)","I'm Too Sexy 2007","Right Said Fred",0
SOHNYOS12A8C1390E0,"Human Being",1986-1992,Ruins,0
SODQKCA12AC3DF72F5,"So Sorry","Nothin' But Sausage","Ken Yokoyama",0
SOCTXFF12AB018799E,"Compromise In a 6 Point 4","Working Machine","The Next Best Thing",0
SOCOCZQ12A8C142AC2,"The Last Song","The Wonderful World of the 70's - 100 Hit Songs","Edward Bear",0
SONFMZV12A8C137CDE,"Rest Stop Cleaning",Chiropractic,"Faxed Head",2001
SOOWBCS12A6D4F74D9,"Keep Strong","Sound Advice / Keep Strong","Roni Size",2002
SOAJVGY12AAF3B3869,"Synthetic City","Paradigm Shift","Rhian Sheehan",2001
SOSHKGI12A6D4F74CE,U,Spellbound,"Paula Abdul",1991
SOBPVXY12A8C140E81,"Girls N Gadgets","Gadgets E.p","Mr Dubz",0
SOETLDX12A6D4F817F,"My Babe","The Chess Box","Little Walter",1955
SOHLMCV12AB0186FE5,Redundant,"Compilations 1995 - 2002",Hood,2003
SOWELTN12AB0181934,Requiem,"Sängerkrieg","In Extremo",2008
SOLYYQI12A8C1365CD,Nadine,"Chuck Berry","Chuck Berry",1977
SOVTOGH12AB01872E2,Shalom,"Les chant'rells","Chorus Line",0
SOGOOPM12AB018A89B,"The Return of Aunt Dete","Heidi: Music from the Original Motion Picture","Jocelyn Pook",0
SOBUQSH12AB0184080,"Hide & Seek","Lounge Of Love Vol.3 (The Chillout Songbook)","Dance 2 Infinity feat. Elena",0
SOGSYME12A8C13D4ED,"no One Said it Was Easy","Needle Bed","John Ralston",0
SOCHRNX12AC3DFA483,"Yuh Own Di Man","Heart Beat","Don Yute",0
SOQOAXW12AC4687B11,"Getting There","Don't Be So Mean","Abe Duque and Gennaro Lefosse",2009
SOGMKCD12AB018390E,"We Gonna Ride","Mind Over Matter",Najee,0
SOZJWDX12A67021D1C,"Ms. Stress",Floetic,Floetry,2002
SOGSKWA12A8C13FC43,"Hot Love_ Cold World","French Kiss","Bob Welch",1977
SOTMJHO12AB017D95F,"One Day Till Christmas (W.Smith Radai Music)","Santa's Got Mojo","Willie ""Big Eyes"" Smith",0
SORUZTT12A58A7E305,"Under High Branches","A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie","Mychael Danna & Jeff Danna",0
SODHIMA12AB017DA05,"Splitter Pine","Splitter Pine","Dumdum Boys",1989
SOGOEVE12AB018A896,"Dizzy On The Rooftops (Album Version)","Punk Ass Rain EP","Josiah Leming",2009
SOMGLDG12A67ADE317,"Dum Dum Girl","Natural History - The Very Best Of Talk Talk","Talk Talk",1984
SOBXWEM12A8C1390AC,"Last Night Of The Year",Gravity,"Kenny G",1985
SOYCBDI12A8C13C7E2,Stick,"Initials C.C. Out-Takes_ Rarities & Personal Favourites 1982-2002 Vol. 1","Chris Connelly",0
SOMIWDJ12AC3DF9C44,Abortifacient,"Dustin' Off The Sphynx","AIDS Wolf",0
SOPXTCG12A8C13588F,"The Daggers","Omen 2","Jerry Goldsmith",2001
SOSQSBV12A6D4F4F6C,"All I Need","The Motown Anthology","Bobby Taylor",2006
SODHONM12AB0184801,"Andalucía entera",Reincidentes,Reincidentes,1989
SOOWDOM12AB0180ACB,"Trying to get to you","On A Day Like This",Camiel,2004
SONSQRA12A8C1317AD,"If I Could See","Visions Of The Emerald Beyond","Mahavishnu Orchestra",1975
SOYWDGD12AAA8C8F49,"Your World is Eternally Complete","You Will Never Know Why","Sweet Trip",2009
SOALIOI12A8C13C36A,"Eterno Viajero","Poesía Básica","Extrechinato y Tu",2001
SOEQJMV12A8C1438BC,"Fatback (Demo)",Laughter,"Ian Dury & The Blockheads",1980
SOUCOIE12A8C1326D4,"Overture ""Namensfeier""_ Op. 115 (Beethoven)","Ludwig van Beethoven: Symphony No. 10 & Late Overtures etc","Czech Chamber Philharmonic Orchestra_ Douglas Bostock",0
SOKIXEH12AB0180991,Scarabeus,"Banshee Entertainment - DJ Repertoire Volume 2","Eddie Sender",0
SOFAFPS12A6D4FC51E,"Intro - Look At The Girl","Bare Wires","John Mayall & The Bluesbreakers",2007
SOMLZZE12A6D4F9FE5,"La habeis cagado","Mi Turno","El Chojin",1999
SOZWIIL12A8C132E1B,"Electroshocked (She Got)","Bark Like A Dog","Screeching Weasel",1996
SOKJFIQ12A6D4FAB4B,Arcadians,Exiles,"Sivert Høyem & The Volunteers",0
SOYEPCP12AB0180643,"In Ohio","The Closing of the Pale Blue Eyes","John Wesley",1995
SOSHRDV12AB018A853,25,"Live In London & Chasing the Dragon","Karma To Burn",2009
SOMPBDD12AB018993C,"Find Someone To Love","The Soul and R&B Archives - Ohio Players","Ohio Players",1968
SOLARYK12AB01858F5,"Across the way","I don't want to save the world","Cock Robin",0
SOPWBLS12A8C13FA11,Forever,"Take Me To God","Jah Wobble's Invaders Of The Heart",1994
SOYZILH12AB0189DBF,"Aquí Me Tienes Hoy","Origen y Leyenda","Medina Azahara",0
SOWWOLN12AB0183302,"River Of Light","The Extra Mile","Al Denson",0
SOPRCZQ12A8C13542F,"Say Say Say (Waiting 4 U) (Johnny Crockett Remix)","Say Say Say (Waiting 4 U)",Hi-Tack,2007
SOVRUNL12A670207C3,"Rock dirge","Every Dog Has His Day","Sly & The Family Stone",0
SOCFICX12A8C13CE19,"If Ya Wit It","The Antidote EP",Knotz,0
SOWURWY12AB0184562,70,"mental [per]mutation",KiEw,0
SOJDKHV12AB0187D56,"Minhas Férias","Rotomusic de Liquidificapum [remastered]","Pato Fu",1993
SOTMIAX12A6D4FCE89,"The Evil Has Landed","The formation of damnation",Testament,0
SOXSLBE12A6D4F668E,"Serve In Heaven","Sanctus Diavolos","Rotting Christ",2004
SOSSMIS12AB0189297,"Why Boast","Single Series Vol 2","Prince Malachi",0
SOUPKCM12AC468ADC0,Disconnected,"Liquid Love","Shy Child",2010
SOIPZQZ12A81C21890,"One Love Affair (LP Version)","A Jazz Date With Chris Connor","Chris Connor",0
SOJRWYA12AB0188193,"A La Nanita Nana (Album Version)","Latin Lullaby","Tish Hinojosa",0
SOCNDQO12A8C13CCD6,"Côte Ouest","Flying to Frisco","Flying Pop's",2001
SOINPKR12AB017FEE8,"It's My Shadow","Live: One For The Road","Ocean Colour Scene",1996
SOARFDQ12AB01866DB,"Must've Been High","Must've Been Live","The Supersuckers",0
SOEVSEL12A8C13835A,"Emotional Violence","La Mode Dépêche (The Best Of 1996-2008)",EQUATRONIC,0
SOFCTWS12AC468D706,"El niño güei",2005,SFDK,2005
SOJOVAG12A8C13B9DC,"Let The Music (Deep Swing Dub)","Let The Music","Deep Swing & Luis Radio pres The Roman Jazz Project",0
SOPNGMR12A58A762C6,"One Shot","Esteem Driven Engine",Pulley,1996
SOXHYCY12AB0185535,"I Don't Know Why","I Don't Know Why",Moony,2008
SOJVOJC12A8C13D118,"Love At First Feel","What's Next To The Moon","Mark Kozelek",2001
SOLJVQG12A6701D458,"Hope You're Happy","Lost In A Moment","Lene Marlin",0
SOEVDYQ12AB0182D85,"Fleuve de pluie_fleuve -bruit2","Le champ des larmes","Art Zoyd",2006
SOCDGTP12A8C13D769,"All Over Town","Cool Baby! - The Singles And More 1951 - 1957","Charlie Gracie",0
SOAZJAB12A58A7C756,"I'll Worship Only At The Feet Of Jesus",Mercy,"Ivan Parker",0
SOQRTWS12A8C142F99,"Get Up",Crash!,Crash!,0
SOMREYY12A8C1306D3,"Jingle Bells","Songs Of The Season","Peter White",0
SOYUHBQ12AB018676A,"Hey Little Girl","Hey Little Girl - Taken from Superstar Recordings","Mathias Schaffhäuser feat. Rob Taylor",2002
SOXNMDV12AB018C2C5,"Der Sommer","Herz im Süden","Michael Dietmayr",0
SOVDCYJ12AB018309C,"Go Ahead And Laugh","The Complete Motown Singles_ Volume 5: 1965","Kim Weston",1991
SORLBHG12AB01845EA,Filoti,"Sonic Boom!","Battle of The Future Buddhas",0
SOUHKXI12A8C1408F2,Purified,Worship,"Michael W. Smith",2001
SODKEFW12AB017C074,Disappointed,"Stupid Love","Mindy Smith",2009
SOXUKUA12A6D4F9883,"Bahianese Mayonnaise","Just A Place In The Sun",Roudoudou,2001
SOULXRC12A8AE475EF,"Mississauga Goddam","Mississauga Goddam","The Hidden Cameras",2004
SOYWLWY12AB0182E98,"Rising Sun","I Am I","Nuclear Valdez",0
SOSQVIK12AC907174E,"Johanna Från Orleans (Joan Of Arc)","Ta Min Vals/Sjunger Leonard Cohen","Ebba Forsberg",0
SOVOBKJ12A6D4F6A2D,"Dance Tonight","Lucy Pearl","Lucy Pearl",1998
SOGXQZY12A6D4FB0A5,"Larger Than Life","Active Sense Trance Vol.2",Savon,0
SODQMFR12A8C13B091,"Stand My Ground (Album Version)","The Heart Of Everything [US version]","Within Temptation",0
SOMHUPN12A8C13BDF8,"Scarlett of Heaven nor Hell","Live at Austin City Limits Music Festival 2006: deadboy & the Elephantmen","deadboy & the Elephantmen",0
SOSTBXV12A6D4F61B6,Alcohol,"Jorge Ben Jor 23","Jorge Ben Jor",0
SOKZWUH12AB017DCDF,"Suzy Q (Instrumental)","Suzy Q",Skillz,0
SOXFZVO12A8C133420,"This is miami","David vendetta in paradise ibiza","Sander Kleinenberg",2006
SOLQWCY12A81358281,"Men Of Harlech","Football Club Classics","The Blaenaon Male Voice Choir",0
SOWUGPQ12AAF3B3969,Vile,Kongmanivong,"Power Pill Fist",2008
SORUZVB12AB018C07A,Mnightmare,"Sons Of The System",MNEMIC,2010
SOMVLWA12A8C13C7CE,"Ice Cube Wall (Radio session)","Secret Stories","Minny Pops",2003
SOAVFUL12A8C1418DD,"Mission Control","Robots & Laptop Dancers Make Good Friends","Eskimo Disco",0
SOQQEZM12A8C136C07,"The Hobo Song","Bruised Orange","John Prine",1978
SOYBAMD12AB0188483,"One and Only",Eternity,"Angélla Christie",0
SOVETAH12A8C1378F2,"Rock Star (Album Version)","Working Class Heroes","Agnostic Front",0
SOUMSNO12A8C13BBA9,Overnight,"Up Through The Years/ Distant Drums","Jim Reeves",1966
SOSRGEH12AB018321E,"Angel Boy","City of Refuge","Rachel Harrington",0
SOOYBEM12A8C1338AA,"Gettin' Bigger Every Day","What A Man Could Do",Feltmann,0
SOZJDPK12A58A7B36E,"Right Or Wrong","The Joey Heatherton Album","Joey Heatherton",0
SONFKLD12A6D4F8BC0,LIBERTINE,"I Can Feel Your Bones","Bitch Alert",2006
SOSKRMA12A8C135DF1,"Float Trip",MU330,MU330,1999
SOUUWRK12A8C132D41,"Horevo (Club Mix)","Horevo (Club Mix)","Marina Solonos",0
SOFRCCW12A6D4FAAA4,CHIXINLEATHER,"Gasoline & Matches",Stijn,0
SOPZTOP12A8C141BFE,"The Tunnel (live)","Red Snapper","Red Snapper",2003
SOHFMEU12A8C13EEC0,"Ordinary Girl",Tiger,Tiger,0
SOZKAMI12AB0186F88,"Go Ahead","Dr. John's The Ear Is On Strike","Dr. John",0
SOGSGZP12AB017FF27,"Peach Orchard Mama","Stack'O Dollars","Big Joe Williams",1941
SOWPKCO12AB017D806,"Oh_ Oh_ Oh_","Max B On Demand - Max Payne","Max B & DJ Lazy K",0
SOVNNVB12AB0183158,"XK 1","Urban Landscape",TR,0
SOBODSC12A8C1413B2,"What's All The Commotion?","Tell Yourself It's Paranoia",Resonate,0
SOPYFSR12A6D4F941C,"Little Drummer Boy",Why,"Lionel Richie",2006
SOXMSRV12AB018C953,"Vart Står Du","Allt Är Skit_ Jämt",IYOV,0
SOTTLDC12A8C1401FB,"3rd World","The Motive For Movement","Static Thought",0
SOLOPZX12A6D4F7C90,"Devuelveme A Mi Chica","Peligrosamente Juntos","Hombres G",2006
SOKFDUE12A6D4F96BF,"Believe It Or Not","Rebecca Lynn Howard","Rebecca Lynn Howard",2000
SOCMXOV12A670204E2,Feber,Syntheziser,"Olle Ljungström",2002
SOHDWEZ12AB01874A9,"El Orejano","Jorge Cafrune-Los Elegidos","Jorge Cafrune",0
SORTQKH12A8C138C81,"If Walls Could Talk","The Return Of...Ghetto Mafia","Ghetto Mafia",0
SOAYYTH12A6D4FA280,"The Deeper The Love (2003 Digital Remaster)","Best Of Whitesnake",Whitesnake,2003
SOXNSEY12A58A7B9A9,"The Crying Orc",Aske,Burzum,1992
SOHWSSL12A6D4FA531,"Introspection (Take 1)","The London Collection: Vol. 3","Thelonius Monk",2003
SODNJGC12AC907332B,Darkroom,"Paranoid EP",Ultraviolence,1998
SOHRQOV12AB01884C4,"Talkin' About (Original)","Talkin' About","Mateo & Matos Ft. Dirty Turk",0
SONYPCO12A58A7D4E1,"All Of Me  (Watashi Wa Album Version)","The Love of Life","Watashi Wa",2003
SOVBBSC12AB017D436,"Some How Some Way","The Blueprint Collector's Edition","Jay-Z / Beanie Sigel / Scarface",0
SOEDZTE12A8AE4544C,Glance,"Pull Up","Dan Curtin",0
SOEHXRR12A8C13ADB3,"Battle Lines (Album Version)","The Renaissance","E. Town Concrete",2003
SOWAAJP12AB018E683,"Hip Shaking Woman","The Ladies Man","T-Model Ford",2010
SODJXEO12AB0187236,"At The Gates Of Midian",Midian,"Cradle Of Filth",2000
SODWBNI12A8C130C11,"Hey Joe","Big B presents Random Stuff","Big B",0
SOBYLWC12AB018475A,"Scream and Shout","Blaze Up the Chalwa",Sizzla,2002
SOEMHGV12A8C13BC4A,"Me & Joe drove out to California...","It's Crazy.","Drag The River",0
SODHKTC12A58A7C657,"Nightmare No. 5 or 6","The Violent Blue","Electric President",2010
SOVYTRG12AAA15FCA8,"Nyt mä meen (singleversio)","Silmät sydämeeni","Kristiina Brask",2007
SOTCJZB12A67ADE69D,"Venetian Blinds","Is Anybody There?","The Frozen Autumn",2005
SOHRTFF12AC9097C18,Waehrend,Golden,"Marsen Jules",2007
SOKDMOO12A6D4F9458,"Love To You","Tracie (International Only)","Tracie Spencer",1999
SOHRQNV12AB01850EA,"Hanging On","Peek a Boo",Marsheaux,2006
SOTFHPZ12B0B806A3E,Bye,"Figure 8","Elliott Smith",0
SOOEKYE12A6D4F8F59,"Million Dollars (Edit) (2002 Digital Remaster)","Illusions On A Double Dimple",Triumvirat,1973
SOUFAYE12AB018713A,Dinero,Sigue!,"Ocho y Media",0
SONJBOA12AB0180329,"Bleeding Heart","Two Ton Boa EP","Two Ton Boa",2000
SOXMIAX12A8C140B75,Lightwave,"True To Trance Vol. 3",Majai,0
SOSFPDO12AC3DF4814,"202 Tina Masterbates","The L Word - The Second Season Sessions",Ezgirl,0
SOEZESP12A8C13A920,"Ruta 100","Hoyos en la bolsa","El Tri",1996
SOOHOHR12AB018A90A,"Fathers From The Sun","Northern Hyper Blast Live",KATAKLYSM,1998
SOKAIAN12A6D4F9F9F,Transporter,"Pigeon Funk Remixed","Safety Scissors / Sutekh",0
SONJFOE12A8C13D51E,"Blown To Bits (album)","Totally Exploited - Best Of",Exploited,0
SOHPMGP12A8C13CF79,"Gimme Some Truth","Country Girl","Primal Scream",2006
SOPOSXN12A6D4F8FE8,"I Bid You Good Night","15 World Music Classics","Joseph Spence",0
SOEIXCI12A8C13F284,"Morning Dance","Sax For Sex - Volume 3","The Rainbow Orchestra",0
SOINHHI12A58A7EC21,"Precious Moments","Forging Steel and Laying Stone",Akimbo,0
SOBCLHX12A58A7BB84,"With the Horseshoe King","Witch Season","The Court & Spark",2004
SOUSGMT12AB0182600,"Nana Para Un Suspiro (Semillita)","Omara Portuondo E Maria Bethânia","Omara Portuondo_ Maria Bethânia",0
SONUQIS12AC9618887,"Llename Mujer","Recogiendo Frutos","Tito Gomez",0
SOGNQQC12AB0183560,"Oh My God","Euphoria Hard Dance Awards 2009","Technoboy Feat. Shayla",0
SOJQDXY12AB018A6F6,"Shut Up Mike Pt 2","Top Forty Hits","Anal Cunt",0
SOISTLP12AB017C962,"The Day Before","Dance Nights 02 - Uplifting Trance","John Huijbers",0
SOIBISE12A6701FD4C,"Lada Taiga",Transit,"Sofa Surfers",1997
SOBTNET12A58A75312,"Never Can Say Goodbye","Breeding of Mind","O'Donel Levy",1972
SOSGKOJ12AC468874A,"Falsche Fragen","Yeah Yeah",Janina,0
SOALQSN12AB017FD05,"In Your Apartment","Waves And The Both Of Us","Charlotte Sometimes",2008
SOGWIKD12AB018799A,"Tarantella Montanara","The Folk Band","The Folk Band",0
SONJUZA12A58A78DAE,"Soul Rattler","Let's Work Together","Wilbert Harrison",1969
SOIBANS12AB017C46B,"Perdí su amor","Otra forma de latir",Israel,0
SOUEWEL12A6310F2E5,"Wild Honey (2001 Digital Remaster)","The Very Best Of The Beach Boys","The Beach Boys",2001
SOCWNBZ12A3F1EA37C,"Here Comes The Anxiety (Album Version)","Proudly Present....A Guide To Love_ Loss & Desperation","The Wombats",0
SOFSZCC12A8C13C96F,"Miss You Today","Every Single Day",Glow,0
SOFKLOE12A8C13E6D7,"Blue Ribbons","The In Crowd","Dobie Gray",0
SOKJJCC12AB0187D25,"Hunger And Poverty","The Collection","Attitude Adjustment",0
SOEEGVU12A8C141395,"Pink Flower",Eleventeen,"Daisy Chainsaw",1992
SOYPZIB12A8C13EAA6,Ooh-Shooby-Doo,"Johnny Otis Presents Barbara Morrison","Barbara Morrison with Johnny Otis and His Band",0
SOJBTRJ12A8C13EB73,"Hizli Yasarken","Demir Leblebi - Bir Sarki Tut","Nazan Öncel",0
SORIGEZ12A8C1347F0,"If This Ain't Love",Faithfully,"Jenniffer Kae",2008
SODOSAR12AC95F0669,"Resta cu mme","I successi di Modugno","Domenico Modugno",2000
SOSBGUI12A6D4F9E58,"The Sha Na Na Song","The Very Best Of","The Rubettes",1993
SOQUYJQ12AB01867B3,"Don't Cross Me","Ghetto Blues",Marvaless,0
SOTKUMK12AB0189BF4,Happy,"Step Back in Time","The Threads",0
SOOPMOB12AB0182028,"Live And Let Die","Live And Let Die (Soundtrack)","Paul McCartney And Wings",1987
SOPZOBN12AF729CDAC,"Freezing Proces",Slip,Quicksand,0
SOOWYRQ12AF72A3154,"My Flashy World",Tastemaker,"Pittsburgh Slim",2007
SOIKDPG12AB017CEB6,"Open Water","Open Water",Comiccon,2010
SOSGLFV12A5891E9F8,"Lil secret",Foreplay,"Mr. Sancho",0
SOKZZMF12AB0181501,Quiereme,"Ray Castro's Clásico","Conjunto Clasico",0
SOVBRFN12A8C1402BC,"Ring Of Fire","Kaikkien aikojen parhaat vol. 2 - 40 klassikkoa","Kari Tapio",0
SOICZXB12AB018057D,"Dig A Hole","You Don't Know What I Know","Little Freddie King",2005
SOJLVPK12AB0180E8A,Malibu,"Cameo Parkway - The Best Of The Tymes (Original Hit Recordings)","The Tymes",2002
SOXLXNK12AB017E88C,"Silent Slumber : A God That Breeds Pestilence","The Holy Bible 1992-2002",Elend,0
SOYUBJM12AF72A93EF,"He's So Strange (Live)","Return To The Valley Of The Go-Go's","The Go-Go's",0
SOCNYIJ12A6D4F43C2,"Love Of My Life (O Sole Mio) (1999 Digital Remaster)","Wild_ Cool & Swingin'","Sam Butera & The Witnesses",0
SORIWFH12AB017D905,"These Ho*@# (Feat. Sicx & The Last Empire)","Pimpin' N' Panderin","M Sane",0
SOCXZXY12A8C13E948,"My Heart Has Been Restored","The Dream","Maurette Brown Clark",0
SOYMRHM12A58A79AF7,"Wabash Blues","Fletcher Henderson 1927-1928","Fletcher Henderson",1999
SOUQDLX12AB0182EAC,"On Your Feet (Produced by Da Beatminerz)","Mirror Music",Wordsworth,2004
SOTOZZG12AB018DFA6,"Lightning Bears","DUMB: 4-track cassette recordings (1987)","Dharma Bums",0
SOVBMQK12AB017CF3E,"Section 43","The Collected (1965-1970)","Country Joe & The Fish",1967
SOMTKVU12A8AE48654,"Me Estoy Enamorado","El Tiempo Es Oro","Paulina Rubio",1995
SOQTOQL12A8C13FF1F,"Romeo Void","End Titles& Stories for Film",UNKLE,2008
SORDRUV12A8C143BE4,"Power ","The Best Of Infa Riot","Infa Riot",1982
SOPEVQK12AB0188922,"The Unknown Journey","In Search Of A Dream","Alphonse Mouzon",1977
SOIZTUY12A8C13A169,"Love Is A Many Splendoured Thing","Memories Of You","Eddie Calvert",0
SOBBKQX12AB018256C,"Magenta Milkshake","Come Down Tonight","Billy Dalessandro",0
SOVKDTR12A8C140A20,Finale,"La Naissance des Pieuvres","Para One",2007
SOSHRIK12A8C1368AB,"Shade For The Children (Consider The Cost Album Version)","Consider the Cost","STEVE CAMP",0
SOYUABR12AB0187EA1,"The Rose","My Name Is Lu-lu",LU-LU,0
SOQQNBW12AB0186325,"A ti","Mi asignatura pendiente",Jaime,0
SOHCQIZ12A8C140443,"The Preacher and the Devil's Music","Big Joe Jumps Again!","Big Joe Duskin",0
SOMAQNU12A8C14056C,"Ha Ha Thisaway","Leadbelly Vol. 2 1940-1943",Leadbelly,0
SOVJYWS12A81C21D90,"Rumba Tamba","Rumba Blanca","Orquesta Casino De La Playa",0
SOQUAGW12AB0181F29,"Gosto Da Maçã","Meu Samba","Alexandre Pires",2005
SOXKNKI12AB0183805,"Skin Deep","Fresh Coast Gettin' Rowdy","Speech Defect",0
SOPULSF12A67AD9377,"Change Your Mind","Nothing But A Dream","Paul Kelly",0
SOLFJZP12A8C146861,"Cafe Reggio","The Best Of Isaac Hayes","Isaac Hayes",1986
SOBCJCF12A8C13BF88,FUNKASTIC,"Good Job!","RIP SLYME",2003
SOBDXOI12A8C144698,Stella,"Lemon Green EP",Dubnoodles,2008
SOEXHAH12AB018353A,"Jumping Sickness","Pifco a Go Go",Pifco,0
SOJHIIP12AB018EB9B,"Planet Birth",Intuit,Intuit,2009
SOZHRZT12A81C20789,"Ich brauche nichts","Ich brauche nichts",Killerpilze,2007
SOHMFSG12AC907178D,Sensation,Sensation,"Ron Hardy",1999
SOKIHCG12A6D4F688A,"Casual Encounter",Essential,Divinyls,1983
SOZMXEJ12A58A7B96F,"You Don't Count The Cost","The Very Best Of Billy Dean","Billy Dean",1991
SOVUIWY12AB01868BB,"Look at This Girl_ Mother (Oketano Nano Odoja Caja)","Songs of the Macedonian Gypsy","Esma Redzepova and Usnija Jasarova",0
SOMVDPV12A58A77BA0,"Boss Drum (Beatmasters Radio Mix)","Boss Drum - CD1","The Shamen",1992
SOZTJZC12AB0183313,"Misty Mountain Hop",Live,Heart,0
SOLUOIS12AB018BA46,Brother,"Från En Plats Du Ej Kan Se",Beardfish,2003
SOZMLWW12A6D4F9DF4,"Too Many Broken Hearts","Big Tunes - Back 2 The 80s","Jason Donovan",1989
